"","Page Title","Description","Reference","Extent","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"82","ཁྱུང་སྒྲུབ་ཡེ་ཤེས་ལྷུན་རྫོགས་ལས༔ བྱིན་རླབས་གསང་གསུམ་མངོན་རྫོགས་བཞུགས༔ (khyung sgrub ye shes lhun rjogs las byin rlabs gsang gsum mngon rdzogs bzhugs) [Mid 20th century]","

        From the garuda accomplishing spontaneous perfection of the wisdom: the perfect manifestation of the three secret blessings. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 16 paper folios.

                  
            
              
              View images from this file (16)
            
          
              ","EAP727/1/90","16 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_90/1.jp2/full/!600,300/0/default.jpg"
"83","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ ཀློང་གསལ་ཡུམ་ཆེན་མཁའ་འགྲོ་ཡི༔ སྒྲུབ་ཐབས་གསང་བ་བདེ་ཆེན་བཞུགས༔ (chos nyid rig pa'i klong sgrom las klong sgrom las glong gsal yum chen mkha' 'gro yi sgrub thabs gsang ba b)...","

        From the dimension of the innate knowledge: the secret great bliss of the ways of accomplishment of the supreme mother dakini. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 34 paper folios.

                  
            
              
              View images from this file (34)
            
          
              ","EAP727/1/91","34 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_91/1.jp2/full/!600,300/0/default.jpg"
"84","མཁའ་འགྲོ་གསང་བ་བདེ་ཆེན་ལས༔ དབང་དོན་ཀུན་ཁྱབ་བདེ་ཆེན་བཞུགས༔ (mkha' 'gro gsang ba bde chen las dbang don kun khyab bde chen bzhugs) [Mid 20th century]","

        From the secret great bliss of the dakini: the all-pervading great bliss that is beneficial. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 16 paper folios.

                  
            
              
              View images from this file (16)
            
          
              ","EAP727/1/92","16 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_92/1.jp2/full/!600,300/0/default.jpg"
"85","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས། སྐྱེ་འགགས་འགྱུར་མེད་ཡུམ་ཆེན་གྱི། (chos nyid rig pa'i klong sgrom las skye 'gags 'gyur med yum chen gyi) [Mid 20th century]","

        From the dimension of the innate knowledge: the immutable supreme mother born without obstruction. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 2 paper folios.

                  
            
              
              View images from this file (2)
            
          
              ","EAP727/1/93","2 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_93/1.jp2/full/!600,300/0/default.jpg"
"86","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ ཟབ་གཅོད་གཟུང་འཛིན་ཚར་གཅོད་བཞུགས༔ (chos nyid rig pa'i klong sgrom las zab gcod gzung 'dzin tshar gcod bzhugs) [Mid 20th century]","

        From the dimension of the innate knowledge: annihilate the subject-object dichotomous thinking with a deep cut. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 14 paper folios.

                  
            
              
              View images from this file (14)
            
          
              ","EAP727/1/94","14 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_94/1.jp2/full/!600,300/0/default.jpg"
"87","འཛམ་གླིང་གསང་ཆེན་རྒྱལ་པོའི་འཕྲིན་སྒྲུབ་ཀྱི་བརྒྱུད་འདེབས་སྐུ་གསུམ་དགོངས་བརྒྱུད་ཅེས་བྱ་བ་བཞུགས་སོ༔ ('dzam gling gsang chen rgyal po'i 'phrin sgrub kyi brgyud 'debs sku gsum dgongs brgyud ces bya ba bzhu)...","

        The lineage of the three kayas of the accomplishment of the great secret king of the world. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 4 paper folios.

                  
            
              
              View images from this file (4)
            
          
              ","EAP727/1/95","4 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_95/1.jp2/full/!600,300/0/default.jpg"
"88","པདྨའི་གདུང་འཚོབ་གེ་སར་རྒྱལ་པོའི་འཕྲིན་སྒྲུབ་རིན་ཆེན་ནོར་བུའི་བང་མཛོད་བཞུགས༔ (padma'i gdung 'tshob ge sar rgyal po'i 'phrin sgrub rin chen nor bu'i bang mdzod bzhugs) [Mid 20th century]","

        Treasury of precious jewels of the accomplished message of the regal blossoming of the clan lineage of Padma. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 38 paper folios.

                  
            
              
              View images from this file (38)
            
          
              ","EAP727/1/96","38 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_96/1.jp2/full/!600,300/0/default.jpg"
"89","སྐལ་ལྡན་མཆེད་ལྕམ་ཡོངས་ལ་དབང་བསྐུར་རོ། (skal ldan mched lcam yongs la dbang bskur ro) [Mid 20th century]","

        Tantric initiation through the auspicious siblings. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 2 paper folios.

                  
            
              
              View images from this file (2)
            
          
              ","EAP727/1/97","2 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_97/1.jp2/full/!600,300/0/default.jpg"
"90","བརྟུལ་ཞུགས་དཔའ་བོ་འཛམ་གླིང་གསང་ཆེན་གྱི༔ སྨིན་བྱེད་དབང་གི་བྱིན་རླབས་དགོངས་བརྒྱུད་བཞུགས༔ (brtul zhugs dpa' bo 'dzam gling gsang chen gyi smin byed dbang gi byin rlabs dgongs brgyud bzhugs) [Mid 20th cen]...","

        Great secret of the worldly yogic heroes: the mind transmission of ripening empowered blessings. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 22 paper folios.

                  
            
              
              View images from this file (20)
            
          
              ","EAP727/1/98","22 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_98/1.jp2/full/!600,300/0/default.jpg"
"91","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ སྲིད་ཀྱི་གར་གྱི་དབང་ཕྱུག་གི༔ སྒྲུབ་བྱང་སྣང་སེམས་མཉམ་སྦྱོར་བཞུགས༔ (chos nyid rig pa'i glong sgrom las srid kyi gar gyi dbang phyug gi sgrub byang snang sems mnyam sbyor b)...","

        From the dimension of the innate knowledge:the lord of dancers cleanses and accomplishes the union of perception and mind. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 44 paper folios.

                  
            
              
              View images from this file (44)
            
          
              ","EAP727/1/99","44 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_99/1.jp2/full/!600,300/0/default.jpg"
"92","རྒྱལ་བ་སྐུ་གསུམ་གྱི་རྣམ་ཐར་ཡོངས་འདུས་ལྗོན་པ་བཞུགས་སོ།། (rgyal ba sku gsum gyi rnam thar yongs 'dus ljon pa bzhugs) [Early 20th century]","

        The great wishfulfilling tree of liberation of the three regal kayas. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 500 paper folios.

                  
            
              
              View images from this file (500)
            
          
              ","EAP727/1/100","500 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_100/1.jp2/full/!600,300/0/default.jpg"
"93","དཔལ་ཆེན་འདུས་པའི་བརྒྱུད་འདེབས། (dpal chen 'dus pa'i brgyud 'debs) [Mid 19th century]","

        Lineage supplication of the assembled Great Glorious Ones. Owner of original material: Lugge. Extent & format of original material: 1 text of 7 paper folios.

                  
            
              
              View images from this file (7)
            
          
              ","EAP727/2/1","7 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_1/1.jp2/full/!600,300/0/default.jpg"
"94","ཀློང་ཆེན་སྙིང་གི་ཐིག་ལེ་ལས༔ རིག་འཛིན་ཐུགས་སྒྲུབ་དཔལ་ཆེན་འདུས་པ༔ (klongs chen snying gi thig le las rig 'dzin thugs sgrub dpal chen 'dus pa) [Mid 19th century]","

        From the heart essence of Longchen: the assembled Great Glorious Ones of heart practice and knowledge bearing. Owner of original material: Lugge. Extent & format of original material: 1 text of 72 paper folios.

                  
            
              
              View images from this file (72)
            
          
              ","EAP727/2/2","72 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_2/1.jp2/full/!600,300/0/default.jpg"
"95","བཀའ་འདུས་ཆོས་ཀྱི་རྒྱ་མཚོ་ལས༔ དཔལ་ཆེན་ཕྱག་རྒྱ་རྒྱས་བཞུགས༔ (bka' 'dus chos kyi rgya mtsho las dpal chen phyag rgya rgyas bzhugs) [Mid 19th century]","

        From the Ocean of Dharma that Embodies all Teachings: increasing the seal of heruka. Owner of original material: Lugge. Extent & format of original material: 1 text of 16 paper folios.

                  
            
              
              View images from this file (16)
            
          
              ","EAP727/2/3","16 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_3/1.jp2/full/!600,300/0/default.jpg"
"96","ཐུགས་སྒྲུབ་དཔལ་ཆེན་འདུས་པ་ལས༔ རོལ་བ་ཆེན་པོའི་གཏོར་བཟློག་བཞུགས༔ (thugs sgrub dpal chen 'dus pa las rol ba chen po'i gtor bzlog bzhugs) [Mid 19th century]","

        Great exorcist offering rite to please the assembled Great Glorious Ones who accomplished their hearts. Owner of original material: Lugge. Extent & format of original material: 1 text of 167 paper folios.

                  
            
              
              View images from this file (166)
            
          
              ","EAP727/2/4","167 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_4/1.jp2/full/!600,300/0/default.jpg"
"97","དྲག་པོ་དཔལ་ཆེན་འདུས་པའི་བཟློག་གཞུང་ཆེན་པོའི་དོན་བསྡུས་རྩིབས་སྟོང་འཁོར་ལོ་བཞུགས། (drag po dpal chen 'dus pa'i bzlog gzhung chen po'i don bsdus rtsibs 'khor lo bzhugs) [Mid 19th century]","

        The wheel with thousands of spokes of the condensed meaning of the great river that reverses the assembled wrathful Great Glorious Ones. Owner of original material: Lugge. Extent & format of original material: 1 text of 12 paper folios.

                  
            
              
              View images from this file (12)
            
          
              ","EAP727/2/5","12 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_5/1.jp2/full/!600,300/0/default.jpg"
"98","དྲག་པོ་དཔལ་ཆེན་འདུས་པའི་བཟློག་པའི་ཡང་ཞུན་རྡོ་རྗེའི་སྒྱོགས་རྡོ་བཞུགས། (drag po dpal chen 'dus pa'i bzlog pa'i yang zhun rdo rje'i sgyogs rdo bzhugs) [Mid 19th century]","

        Stone flungs of the refined vajra that reverses the assembled wrathful Great Glorious Ones. Owner of original material: Lugge. Extent & format of original material: 1 text of 7 paper folios.

                  
            
              
              View images from this file (7)
            
          
              ","EAP727/2/6","7 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_6/1.jp2/full/!600,300/0/default.jpg"
"99","ཐུགས་སྒྲུབ་དཔལ་ཆེན་འདུས་པ་ལས༔ རོལ་བ་ཆེནཔོའི་གཏོར་བཟློག་གི་གཟེར་ཁ་ཟབ་མོ་བཞུགས༔ (thugs sgrub dpal chen 'dus pa las rol ba chen po'i gtor bzlog gi gzer kha zab mo bzhugs) [Mid 19th century]","

        Offerings for reversing epidemics from the assembled wrathful Great Glorious Ones. Owner of original material: Lugge. Extent & format of original material: 1 text of 56 paper folios.

                  
            
              
              View images from this file (56)
            
          
              ","EAP727/2/7","56 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_7/1.jp2/full/!600,300/0/default.jpg"
"100","ཀློང་ཆེན་སྙིང་གི་ཐིག་ལེ་ལས༔ གཟའ་རྒོད་སྲོག་གི་སྤུ་གྲི་བཞུགས༔ (klong chen snying gi thig le las gza' rgod srog gi spu gri bzhugs) [Mid 19th century]","

        From the heart essence of Longchen: gza' rgod srog gi spu gri (a protective deity). Owner of original material: Lugge. Extent & format of original material: 1 text of 9 paper folios.

                  
            
              
              View images from this file (8)
            
          
              ","EAP727/2/8","8 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_8/1.jp2/full/!600,300/0/default.jpg"
"101","གཟའི་འཕྲིན་བཅོལ། (gza'i 'phrin bcol) [Early 19th century]","

        Entrusting to Rahula. Owner of original material: Lugge. Extent & format of original material: 1 text of 2 paper folios.

                  
            
              
              View images from this file (2)
            
          
              ","EAP727/2/9","2 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_9/1.jp2/full/!600,300/0/default.jpg"
"102","ལྷ་མོ་གཡུ་སྒྲོན་མའི་རྒྱུན་འཁྱེར་བཞུགས། (lha mo g.yu sgron ma'i rgyun 'khyer bzhugs) [Early 19th century]","

        Daily prayer of the Turquoise Light Goddess (Lha mo G.yu sgron). Owner of original material: Lugge. Extent & format of original material: 1 text of 2 paper folios.

                  
            
              
              View images from this file (2)
            
          
              ","EAP727/2/10","2 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_10/1.jp2/full/!600,300/0/default.jpg"
"103","སྤྲུལ་སྐུ་མྱུར་འབྱོན་གྱི་སྨོན་ཚིག་བཞུགས། (sprul sku myur 'byon gyi smon tshig bzhugs) [Early 19th century]","

        Supplication for the prompt arrival of the Emanation Body. Owner of original material: Lugge. Extent & format of original material: 1 text of 4 paper folios.

                  
            
              
              View images from this file (4)
            
          
              ","EAP727/2/11","4 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_11/1.jp2/full/!600,300/0/default.jpg"
"104","ཀློང་ཆེན་སྙིང་གི་ཐིག་ལེ་ལས༔ བཀའ་སྲུང་སྨན་བཙུན་མཆེད་ལྔའི་འཕྲིན་ལས་དཔག་བསམ་ཡོངས་འདུས་བཞུགས༔ (klong chen snying gi thig le las bka' srung sman btsun mched lnga'i 'phrin las dpag bsam yongs 'dus bzhugs)...","

        From the heart essence of Longchen: the wishfulfilling tree of the deeds spread by the Five Medicine Ladies. Owner of original material: Lugge. Extent & format of original material: 1 text of 10 paper folios.

                  
            
              
              View images from this file (10)
            
          
              ","EAP727/2/12","10 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_12/1.jp2/full/!600,300/0/default.jpg"
"105","དཀོར་སྲུང་དུར་ཁྲོད་ལྷ་མོའི་གསོལ་བསྐུལ་འཕྲིན་ལས་མྱུར་འགྲུབ་ཅེས་བྱ་བ་བཞུགས་སོ། ། (dkor srung dur khrod lha mo'i gsol bskul 'phrin las myur 'grub ces bya ba bzhugs) [photocopied]","

        Quick accomplishment of the actions arisen from the goddess of the burial ground and shrine keeper. Owner of original material: Lugge. Extent & format of original material: 1 text of 2 paper folios.

                  
            
              
              View images from this file (2)
            
          
              ","EAP727/2/13","2 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_13/1.jp2/full/!600,300/0/default.jpg"
"106","གསུར་མཆོད། (gsur mchod) [photocopied]","

        Nyingmapa liturgical work outlining a method for propitiation of local deities through the burning of a mixture of barley flour and butter. Owner of original material: Lugge. Extent & format of original material: 1 text of 3 paper folios.

                  
            
              
              View images from this file (3)
            
          
              ","EAP727/2/14","3 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_14/1.jp2/full/!600,300/0/default.jpg"
"107","མཆོད་གཏོར་སྤྱན་གཟིགས་བསྐང་རྫས་བྱིན་བརླབ། (mchod gtor spyan gzigs bskang rjas byin brlab) [Late 18th century]","

        Blessing of the fulfilling wrathful ritual torma. Owner of original material: Lugge. Extent & format of original material: 1 text of 8 paper folios.

                  
            
              
              View images from this file (8)
            
          
              ","EAP727/2/15","8 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_15/1.jp2/full/!600,300/0/default.jpg"
"108","རྩ་གསུམ་མཆོད་ཚུལ་བསྡུས་པ་བཞུགས་སོ། (rtsa gsum mchod tshul bsdas pa bzhugs) [Early 19th century]","

        Ways of offering to the three roots. Owner of original material: Lugge. Extent & format of original material: 1 text of 8 paper folios.

                  
            
              
              View images from this file (8)
            
          
              ","EAP727/2/16","8 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_16/1.jp2/full/!600,300/0/default.jpg"
"109","མགོན་པོ་ཚོགས་ཀྱི་བདག་པོའི་གསང་སྒྲུབ་དངོས་གྲུབ་འབྱུང་གཏེར་ཞེས་བྱ་བ་བཞུགས་སོ།། (mgon po tshogs kyi bdag po'i gsang sgrub dngos grub 'byung gter zhes bya ba bzhugs so) [Early 19th century]","

        The terma that arises with the full realization and secret accomplishment of the protector lord of the feast. Owner of original material: Lugge. Extent & format of original material: 1 text of 42 paper folios.

                  
            
              
              View images from this file (42)
            
          
              ","EAP727/2/17","42 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_17/1.jp2/full/!600,300/0/default.jpg"
"110","མགོན་པོ་ཚོགས་བདག་གི་གསོལ་མཆོད་དངོས་གྲུབ་གཏེར་མཛོད་བཞུགས་སོ།། (mgon po tshogs bdag gi gsol mchod dngos grub gter mdzhod bzhugs) [Early 19th century]","

        The treasure of full realization with verses of offering to the protector deity Ganapati. Owner of original material: Lugge. Extent & format of original material: 1 text of 22 paper folios.

                  
            
              
              View images from this file (22)
            
          
              ","EAP727/2/18","22 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_18/1.jp2/full/!600,300/0/default.jpg"
"111","དག་སྣང་ལྷ་ཆེན་ནོར་བདག་གླང་གདོང་བསྒྲུབ་པའི་རིམ་པ་འདོད་དགུ་བང་མཛོད་ཅེས་བྱ་བ་བཞུགས་སོ། ། (dag snang lha chen nor bdag glang gdong bsgrub pa'i rim pa 'dod dgu bang mdzod ces bya ba bzhugs so) [Late 18th c]...","

        Treasure of the gradual attainment of the ox-face Vaishravana, the great deity of pure vision. Owner of original material: Lugge. Extent & format of original material: 1 text of 24 paper folios.

                  
            
              
              View images from this file (24)
            
          
              ","EAP727/2/19","24 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_19/1.jp2/full/!600,300/0/default.jpg"
"112","ལྷ་ཆེན་ཡབ་ཡུམ་དང་ནོར་ལྷའི་གསོལ་མཆོད། (lha chen yab yum dang nor lha'i gsol mchod) [Early 19th century]","

        Offerings to Nor lha and the great deities of Fathers and Mothers in union. Owner of original material: Lugge. Extent & format of original material: 1 text of 4 paper folios.

                  
            
              
              View images from this file (4)
            
          
              ","EAP727/2/20","4 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_20/1.jp2/full/!600,300/0/default.jpg"
"113","གཟའ་ལས་བྱང་ཆོས་སྐྱོང་རྣོ་འདུས་ཕ་ལམ་རལ་གྲི་ངར་མ། (gza' las byang chos skyong rno 'dus pha lam ral gri ngar ma) [Early 19th century]","

        Powerful dagger of the acute assemby of patrilinear transmission of the protectors and rituals of Rahula. Owner of original material: Lugge. Extent & format of original material: 1 text of 40 paper folios.

                  
            
              
              View images from this file (40)
            
          
              ","EAP727/2/21","40 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_21/1.jp2/full/!600,300/0/default.jpg"
"114","གཟའ་བདུད་དགེ་བསྙེན་རྡོ་རྗེ་ཐོག་རྒོད་ཀྱི་གསོལ་ག་བཞུགས་སོ།། (gza' bdud dge bsnyen rdo rje thog rgod kyi gsol ga bzhugs so) [Early 19th century]","

        Asking to the adamantine thunder, the demon Rahula that pursues the virtue. Owner of original material: Lugge. Extent & format of original material: 1 text of 6 paper folios.

                  
            
              
              View images from this file (6)
            
          
              ","EAP727/2/22","6 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_22/1.jp2/full/!600,300/0/default.jpg"
"115","གཟའ་གདོང་སྡེ་བརྒྱད་གསོལ་མཆོད། (gza' gdong sde brgyad gsol mchod) [Early 19th century]","

        Offering verses to Rahula and the eight classes of demons. Owner of original material: Lugge. Extent & format of original material: 1 text of 2 paper folios.

                  
            
              
              View images from this file (2)
            
          
              ","EAP727/2/23","2 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_23/1.jp2/full/!600,300/0/default.jpg"
"116","གཟའ་བདུད་གཙོ་བྱས་ཆོས་སྐྱོང་སྤྱིའི་གསོལ་མཆོད། (gza' bdud gtso byas chos skyongs spyi'i gsol mchod) [Early 19th century]","

        Offering verses for the universal protection of religion to the demon Rahula. Owner of original material: Lugge. Extent & format of original material: 1 text of 10 paper folios.

                  
            
              
              View images from this file (10)
            
          
              ","EAP727/2/24","10 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_2_24/1.jp2/full/!600,300/0/default.jpg"
"117","་་་དང་པདྨ་སམ་བྷ་ཝའི་བརྒྱུད་་་པའི་རྟགས། སྡོམ་པ་གསུམ་ལྡན་དུ་སྒྲུབ་དགོས་ན། (…dang padma sam bha wa'i brgyud pa'i rtags sdom pa gsum ldan du sgrub dgos na) [Late 19th century]","

        If you need to establish the three vows of the transmission of Padmasambhava (?). Owner of original material: Nyingjak. Extent & format of original material: 1 text of 26 paper folios.

                  
            
              
              View images from this file (26)
            
          
              ","EAP727/3/1","26 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_3_1/1.jp2/full/!600,300/0/default.jpg"
"118","བསྐྱེད་རྫོགས་ཀྱི་ཟིན་བྲིས་བླུན་གཏན་དེ་ཉིད་གསལ་བ། (bskyed rdzogs kyi zin bris blun gtan de nyid gsal ba) [Late 19th century]","

        The real exposition of simple notes on development and completion. Owner of original material: Nyingjak. Extent & format of original material: 1 text of 130 paper folios.

                  
            
              
              View images from this file (130)
            
          
              ","EAP727/3/2","130 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_3_2/1.jp2/full/!600,300/0/default.jpg"
"119","དམ་ཚིག་ཐམས་ཅད་ཀྱི་ཉམས་ཆག་སྐོང་པའི་ལུང་། བཤགས་པ་ཐམས་ཅད་ཀྱི་རྒྱུད་དྲི་མ་མེད་པའི་རྒྱལ་པོ་ཞེས་བྱ་བ་བཞུགས་སོ།། (dam tshig thams cad kyi nyams chag skong pa'i lung bshags pa thams cad kyi rgyud dri ma med p)...","

        The king of the not defiled tantra of all revealed oral transmission that fulfils the breaking of all promises. Owner of original material: Nyingjak. Extent & format of original material: 1 text of 164 paper folios.

                  
            
              
              View images from this file (164)
            
          
              ","EAP727/3/3","164 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_3_3/1.jp2/full/!600,300/0/default.jpg"
"120","དཔལ་རྡོ་རྗེ་འཇིགས་བཡེད་དཔའ་བོ་ཅིག་པའི་སྒྲུབ་ཐབས་བདུད་ལས་རྣམ་རྒྱལ་གྱི་ངག་འདོན་ཁྲིགས་སུ་བསྡེབས་པ་བདུད་ལས་རྣམ་པར་རྒྱལ་བའི་རྒྱལ་མཚན་ཞེས་བྱ་བ་བཞུགས་སོ།། (dpal rdo rje 'jigs byed dpa' bo cig pa'i sgrub thab)...","

        The sadhana of the sole hero, the glorious Yamantaka: the all-victorious banner over the demons' actions that are blended in the rules and recitations of the complete victory over Mara. Owner of original material: Sangyegya. Extent & format of original material: 1 text of 46 paper folios.

                  
            
              
              View images from this file (46)
            
          
              ","EAP727/4/1","46 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_4_1/1.jp2/full/!600,300/0/default.jpg"
"121","ཡེ་ཤེས་ཀྱི་མཁའ་འགྲོ་མ་སེངྒེའི་གདོང་བ་ཅན་གྱི་སྒྲུབ་ཐབས་རྡོ་རྗེ་ཕ་ལམ་ཞེས་བྱ་བ་བཞུགས་སོ།། (ye shes kyi mkha' 'gro ma seng ge'i gdong ba can gyi sgrub thabs rdo rje pha lam zhes bya ba bzhugs so) [Early 2]...","

        The diamond of the sadhana of the lion-faced dakini. Owner of original material: Sangyegya. Extent & format of original material: 1 text of 56 paper folios.

                  
            
              
              View images from this file (56)
            
          
              ","EAP727/4/2","56 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_4_2/1.jp2/full/!600,300/0/default.jpg"
"122","མཁའ་འགྲོ་མ་སེངྒེའི་གདོང་བ་ཅན་གྱི་འཕྲིན་ལས་བཞིའི་སྦྱིན་སྲེག་གི་ཆོ་ག་དངོས་གྲུབ་གཏེར་མཛོད་ཞེས་བྱ་བ་བཞུགས་སོ།། (mkha' 'gro ma seng ge'i gdong ba can gyi 'phrin las bzhi'i sbrin sreg gi cho ga dngos grub g)...","

        The treasury of accomplishment of the burning ritual of the four activities (pacifying, increasing, empowering, subjugating) of the lion-faced dakini. Owner of original material: Sangyegya. Extent & format of original material: 1 text of 47 paper folios.

                  
            
              
              View images from this file (47)
            
          
              ","EAP727/4/3","47 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_4_3/1.jp2/full/!600,300/0/default.jpg"
"123","མཁའ་འགྲོ་མ་སེངྒེའི་གདོང་བ་ཅན་གྱི་བསྙེན་ཡིག་བཻཌཱུ་སྔོན་པོའི་མེ་ལོང་ཞེས་བྱ་བ་བཞུགས། (mkha' 'gro ma seng ge'i gdon ba can gyi bsnyen yig bedi sngon po'i me long zhes bya ba bzhugs) [Early 20th century]","

        The blue mirror of the recitation manual of the lion-faced dakini. Owner of original material: Sangyegya. Extent & format of original material: 1 text of 12 paper folios.

                  
            
              
              View images from this file (12)
            
          
              ","EAP727/4/4","12 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_4_4/1.jp2/full/!600,300/0/default.jpg"
